filename,base_word_lengths,pause_lengths,neutral_relative_word_lengths,pause_lenghts
1065_MTI_SAD_XX,"[0.3, 0.4, 0.12, 0.13, 0.12, 0.24]","[0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0]","[-0.23076923076923084, -0.11111111111111108, 0.0, -0.27777777777777773, 0.0, -0.4000000000000001]",
1075_IEO_FEA_HI,"[0.23, 0.15, 0.22]","[0.21999999999999997, 0.0]","[0.2777777777777779, -0.5833333333333334, -0.3714285714285714]",
1072_MTI_DIS_XX,"[0.38, 0.77, 0.14, 0.11, 0.13, 0.14]","[0.0, 0.55, 0.0, 0.0, 0.0]","[0.027027027027027053, 0.4807692307692307, -0.1764705882352941, -0.38888888888888884, -0.13333333333333328, -0.6744186046511628]",
1086_IOM_DIS_XX,"[0.16, 0.17, 0.16, 0.45, 0.1, 0.16, 0.4]","[0.010000000000000009, 0.0, -1.1102230246251565e-16, 0.10000000000000009, 0.0, 0.010000000000000009]","[-0.058823529411764754, 0.21428571428571425, 0.4545454545454546, 1.8125000000000002, 0.0, 1.2857142857142856, 0.7391304347826088]",
1001_ITS_ANG_XX,"[0.12, 0.24, 0.11, 0.28, 0.2, 0.67]","[0.040000000000000036, -1.1102230246251565e-16, 0.0, 0.0, 0.020000000000000018]","[0.0, -0.1111111111111112, -0.15384615384615388, 0.1200000000000001, 0.0, 0.36734693877551033]",
1030_IEO_ANG_MD,"[0.27, 0.72, 0.79]","[0.029999999999999916, 0.050000000000000044]","[0.5000000000000001, 1.0, 0.5800000000000001]",
1040_MTI_SAD_XX,"[0.24, 0.43, 0.02, 0.12, 0.13, 0.49]","[0.0, 0.010000000000000009, 0.0, 0.0, 2.220446049250313e-16]","[-0.2941176470588236, -0.14, -0.8333333333333333, -0.14285714285714296, 0.18181818181818185, 0.28947368421052627]",
1020_MTI_DIS_XX,"[0.37, 0.83, 0.22, 0.24, 0.18, 0.84]","[0.0, 0.020000000000000018, 0.0, 0.0, 0.0]","[0.08823529411764697, 0.4310344827586207, 0.047619047619047665, 0.3333333333333333, 0.28571428571428553, 1.0]",
1045_IWW_DIS_XX,"[0.11, 0.33, 0.19, 0.21, 0.14, 0.41]","[0.0, 1.1102230246251565e-16, 0.0, 0.010000000000000009, -2.220446049250313e-16]","[-0.15384615384615388, 0.10000000000000009, 0.1875, -0.0454545454545455, -0.06666666666666654, 0.07894736842105256]",
1039_IOM_DIS_XX,"[0.24, 0.14, 0.23, 0.19, 0.14, 0.12, 0.55]","[0.0, 0.010000000000000231, 0.0, 0.0, -2.220446049250313e-16, 0.03000000000000025]","[0.4117647058823528, 0.4000000000000001, 1.090909090909091, 0.11764705882352934, -0.06666666666666654, 0.09090909090909087, 0.5714285714285716]",
1015_IEO_ANG_HI,"[0.22, 0.38, 0.67]","[0.010000000000000009, 0.0]","[0.375, 0.310344827586207, 1.1612903225806452]",
1078_IEO_DIS_LO,"[0.13, 0.35, 0.65]","[0.0, 0.0]","[-0.40909090909090906, 0.0, 0.8571428571428573]",
1055_TIE_DIS_XX,"[0.23, 0.13, 0.87, 0.15, 0.74]","[-1.1102230246251565e-16, 0.0, 0.0, 2.220446049250313e-16]","[-0.30303030303030304, -0.13333333333333328, 0.611111111111111, 0.0, 1.96]",
1028_DFA_SAD_XX,"[0.25, 0.3, 0.01, 0.42]","[0.010000000000000009, 0.0, 0.19999999999999996]","[-0.24242424242424246, -0.23076923076923084, -0.9285714285714285, -0.10638297872340424]",
1009_IEO_FEA_LO,"[0.14, 0.34, 0.66]","[0.0, -1.1102230246251565e-16]","[-0.1764705882352941, -0.02857142857142844, 0.2222222222222222]",
1031_ITH_DIS_XX,"[0.13, 0.24, 0.05, 0.16, 0.05, 0.46, 0.44]","[0.019999999999999907, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.08333333333333341, -0.07692307692307698, -0.1666666666666666, 0.0, -0.1666666666666666, 0.06976744186046518, -0.0833333333333333]",
1019_DFA_SAD_XX,"[0.22, 0.27, 0.05, 0.3]","[0.0, 0.0, 0.0]","[-0.38888888888888884, 0.08000000000000007, 0.0, -0.31818181818181823]",
1046_TAI_HAP_XX,"[0.14, 0.3, 0.12, 0.23, 0.4]","[0.0, 0.0, 0.0, -2.220446049250313e-16]","[-0.22222222222222213, -0.1891891891891892, -0.14285714285714296, -0.30303030303030304, 0.48148148148148145]",
1090_ITS_DIS_XX,"[0.25, 0.53, 0.13, 0.26, 0.2, 0.62]","[0.020000000000000018, 0.010000000000000009, -2.220446049250313e-16, 0.0, 0.0]","[0.923076923076923, 0.7666666666666668, 0.0, -0.16129032258064513, -0.09090909090909087, 0.03333333333333337]",
1078_IEO_SAD_MD,"[0.19, 0.35, 0.62]","[0.0, 0.0]","[-0.13636363636363635, 0.0, 0.7714285714285716]",
1062_IEO_FEA_LO,"[0.2, 0.34, 0.57]","[0.0, 0.0]","[-0.23076923076923075, -0.15, -0.0338983050847458]",
1048_TAI_FEA_XX,"[0.21, 0.43, 0.14, 0.37, 0.34]","[0.0, 0.0, -2.220446049250313e-16, 0.0]","[-0.19230769230769237, -0.02272727272727275, -0.1764705882352941, -0.15909090909090912, 0.09677419354838718]",
1075_IEO_HAP_HI,"[0.14, 0.39, 0.73]","[0.0, 0.0]","[-0.22222222222222213, 0.08333333333333341, 1.0857142857142859]",
1040_IEO_HAP_MD,"[0.2, 0.37, 0.67]","[-1.1102230246251565e-16, 0.0]","[0.1764705882352941, 0.08823529411764697, 0.3958333333333335]",
1037_IEO_FEA_HI,"[0.07, 0.31, 0.63]","[0.19, 0.0]","[-0.6666666666666666, -0.1842105263157895, 0.2115384615384615]",
1053_TIE_HAP_XX,"[0.27, 0.1, 0.54, 0.16, 0.61]","[0.0, 0.0, 0.0, 0.010000000000000009]","[-0.03571428571428574, 0.0, 0.10204081632653071, 0.23076923076923075, 0.21999999999999997]",
1084_IWL_FEA_XX,"[0.17, 0.19, 0.23, 0.06, 0.21, 0.43, 0.53]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.055555555555555455, 0.05555555555555561, 0.0, 0.1999999999999999, -0.16000000000000003, 0.0, 0.358974358974359]",
1063_TIE_DIS_XX,"[0.29, 0.18, 0.62, 0.12, 0.5]","[1.1102230246251565e-16, -1.1102230246251565e-16, 0.0, 0.010000000000000009]","[0.11538461538461527, 0.6363636363636362, 0.24, 0.09090909090909087, 0.282051282051282]",
1063_IWW_DIS_XX,"[0.09, 0.33, 0.17, 0.18, 0.16, 0.51]","[-5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0]","[-0.25, 0.13793103448275876, 0.0, 0.058823529411764594, 0.06666666666666674, 0.3783783783783784]",
1015_TSI_FEA_XX,"[0.13, 0.37, 0.12, 0.43]","[0.0, 0.0, 0.0]","[-0.1875, -0.26, -0.25000000000000006, -0.08510638297872336]",
1061_TSI_ANG_XX,"[0.19, 0.47, 0.35, 0.36]","[0.0, 0.01000000000000012, 0.47]","[0.11764705882352934, -0.14545454545454556, 0.9444444444444444, -0.4]",
1030_IEO_FEA_HI,"[0.19, 0.4, 0.75]","[0.0, -2.220446049250313e-16]","[0.05555555555555561, 0.11111111111111122, 0.5]",
1002_IWL_FEA_XX,"[0.12, 0.23, 0.23, 0.07, 0.23, 0.35, 0.51]","[1.1102230246251565e-16, 0.08000000000000007, 0.0, -2.220446049250313e-16, 0.0, 0.0]","[0.3333333333333333, 0.21052631578947373, 0.43750000000000006, 0.4000000000000001, 0.15, 0.06060606060606049, 0.15909090909090912]",
1064_IEO_HAP_MD,"[0.28, 0.64, 0.88]","[0.010000000000000009, 0.06999999999999984]","[0.6470588235294118, 0.5609756097560977, 0.660377358490566]",
1052_DFA_ANG_XX,"[0.38, 0.61, 0.14, 0.63]","[0.010000000000000009, 0.050000000000000044, 2.220446049250313e-16]","[-0.11627906976744183, 0.564102564102564, 0.5555555555555558, 0.26]",
1033_IEO_SAD_LO,"[0.13, 0.24, 0.48]","[0.009999999999999898, 1.1102230246251565e-16]","[-0.27777777777777773, -0.25000000000000006, -0.058823529411764754]",
1044_IWL_HAP_XX,"[0.18, 0.19, 0.18, 0.07, 0.35, 0.46, 0.45]","[0.0, 0.0, 1.1102230246251565e-16, 0.0, 0.0, 0.0]","[0.3846153846153845, 0.05555555555555561, -0.28, -0.22222222222222213, 0.34615384615384603, 0.21052631578947373, 0.046511627906976785]",
1002_IEO_FEA_HI,"[0.14, 0.29, 0.76]","[0.0, 2.220446049250313e-16]","[-0.26315789473684204, -0.06451612903225812, 0.5510204081632654]",
1016_WSI_ANG_XX,"[0.23, 0.38, 0.05, 0.06, 0.29, 0.12, 0.57]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09523809523809533, 0.310344827586207, -0.5, 0.0, 0.0, 0.0, 0.09615384615384602]",
1042_IEO_ANG_LO,"[0.14, 0.43, 0.57]","[0.0, -1.1102230246251565e-16]","[-0.26315789473684204, 0.3870967741935484, 0.23913043478260854]",
1055_IWL_FEA_XX,"[0.13, 0.17, 0.18, 0.06, 0.15, 0.05, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3700000000000001]","[-0.23529411764705885, -0.2608695652173913, -0.5263157894736842, -0.5, -0.53125, -0.888888888888889, 0.5625]",
1074_IWL_FEA_XX,"[0.1, 0.18, 0.21, 0.07, 0.24, 0.42, 0.59]","[0.0, -1.1102230246251565e-16, 0.0, 0.009999999999999787, 2.220446049250313e-16, 0.0]","[0.0, -0.10000000000000009, 0.1052631578947368, 0.4000000000000001, 0.04347826086956513, 0.16666666666666666, 0.40476190476190477]",
1028_IWL_SAD_XX,"[0.01, 0.1, 0.23, 0.04, 0.25, 0.62, 0.37]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04999999999999982]","[-0.9285714285714285, -0.47368421052631576, 0.0, -0.20000000000000004, 0.0, 0.5121951219512196, 0.9473684210526315]",
1033_IWL_FEA_XX,"[0.1, 0.15, 0.22, 0.06, 0.21, 0.41, 0.45]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, -0.16666666666666666, 0.0, 0.4999999999999999, 0.049999999999999906, 0.17142857142857143, 0.09756097560975618]",
1054_IWL_SAD_XX,"[0.11, 0.16, 0.17, 0.04, 0.18, 0.34, 0.39]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09999999999999995, -0.11111111111111106, -0.055555555555555455, 0.3333333333333334, -0.05263157894736847, -0.055555555555555455, 0.1142857142857144]",
1015_IWL_HAP_XX,"[0.1, 0.15, 0.12, 0.03, 0.16, 0.3, 0.31]","[-5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.28571428571428575, -0.25000000000000006, -0.4000000000000001, -0.7000000000000001, -0.15789473684210525, -0.11764705882352951, 0.7222222222222223]",
1054_IEO_SAD_HI,"[0.03, 0.33, 0.59]","[0.0, -2.220446049250313e-16]","[-0.823529411764706, 0.03125000000000003, 0.43902439024390244]",
1081_IEO_ANG_HI,"[0.35, 0.78, 1.1]","[0.019999999999999907, 0.039999999999999813]","[0.5909090909090908, 1.1081081081081081, 1.1568627450980393]",
1048_IEO_HAP_MD,"[0.18, 0.32, 0.47]","[2.220446049250313e-16, -2.220446049250313e-16]","[-0.05263157894736847, 0.0, 0.4242424242424241]",
1019_TSI_SAD_XX,"[0.25, 0.49, 0.16, 0.52]","[0.0, 0.0, 0.0]","[-0.3055555555555555, 0.06521739130434775, -0.48387096774193544, -0.018867924528301903]",
1049_TAI_SAD_XX,"[0.14, 0.42, 0.16, 0.51, 0.34]","[0.0, 0.0, 2.220446049250313e-16, 0.0]","[-0.33333333333333326, -0.125, 0.06666666666666674, -0.10526315789473675, 0.06250000000000006]",
1007_IWW_SAD_XX,"[0.08, 0.28, 0.16, 0.18, 0.15, 0.46]","[0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16]","[-0.3333333333333333, -0.19999999999999987, -0.11111111111111106, -0.10000000000000009, -0.06250000000000006, 0.2777777777777779]",
1064_IOM_ANG_XX,"[0.36, 0.34, 0.3, 0.45, 0.18, 0.16, 0.42]","[0.030000000000000027, 0.010000000000000009, 0.010000000000000009, -4.440892098500626e-16, 0.0, 0.009999999999999787]","[0.3846153846153845, 0.3600000000000001, 0.6666666666666666, 1.0454545454545454, 0.3846153846153845, 0.23076923076923075, -0.23636363636363644]",
1010_IEO_DIS_LO,"[0.13, 0.35, 0.6]","[0.0, -2.220446049250313e-16]","[-0.4583333333333333, -0.2553191489361702, 0.052631578947368474]",
1015_ITH_HAP_XX,"[0.06, 0.17, 0.06, 0.07, 0.04, 0.37, 0.32]","[0.0, -5.551115123125783e-17, 0.010000000000000009, -1.1102230246251565e-16, 0.0, 0.0]","[-0.4000000000000001, -0.37037037037037035, 0.1999999999999999, -0.65, -0.3333333333333333, -0.09756097560975606, -0.08571428571428563]",
1058_DFA_ANG_XX,"[0.4, 0.4, 0.07, 0.42]","[0.0, 0.0, -2.220446049250313e-16]","[0.11111111111111122, -0.1666666666666666, -0.22222222222222213, -0.20754716981132082]",
1041_TAI_DIS_XX,"[0.16, 0.42, 0.13, 0.37, 0.65]","[0.0, 0.0, 2.220446049250313e-16, 0.0]","[-0.058823529411764754, -0.16000000000000003, -0.1875, -0.1777777777777778, 0.8571428571428573]",
1081_ITH_FEA_XX,"[0.11, 0.27, 0.05, 0.17, 0.05, 0.44, 0.41]","[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.21428571428571436, 0.03846153846153849, -0.1666666666666666, -0.19047619047619038, 0.0, 0.0, -0.3050847457627119]",
1037_IEO_ANG_LO,"[0.23, 0.64, 0.79]","[0.010000000000000009, 0.0]","[0.09523809523809533, 0.6842105263157895, 0.5192307692307693]",
1076_IEO_FEA_LO,"[0.19, 0.32, 0.54]","[-1.1102230246251565e-16, 1.1102230246251565e-16]","[-0.44117647058823534, -0.4666666666666666, -0.15624999999999997]",
1085_TIE_FEA_XX,"[0.21, 0.11, 0.46, 0.13, 0.58]","[0.0, 0.0, -4.440892098500626e-16, 0.010000000000000231]","[0.0, 0.09999999999999995, 0.06976744186046518, 0.18181818181818185, 0.31818181818181807]",
1054_TIE_SAD_XX,"[0.18, 0.12, 0.59, 0.16, 0.45]","[0.0, -2.220446049250313e-16, 0.029999999999999805, 0.010000000000000231]","[-0.21739130434782614, 0.7142857142857141, 0.2553191489361702, 0.6, 0.15384615384615383]",
1063_IWL_FEA_XX,"[0.08, 0.11, 0.17, 0.06, 0.15, 0.36, 0.54]","[0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16]","[-0.4285714285714286, -0.38888888888888884, -0.19047619047619038, 0.4999999999999999, -0.2857142857142857, 0.12499999999999993, 0.22727272727272735]",
1091_DFA_HAP_XX,"[0.23, 0.25, 0.05, 0.5]","[0.0, 0.0, -1.1102230246251565e-16]","[-0.1785714285714286, 0.08695652173913039, 0.0, -0.12280701754385957]",
1078_IEO_HAP_LO,"[0.16, 0.35, 0.48]","[0.0, 0.0]","[-0.2727272727272727, 0.0, 0.37142857142857144]",
1029_ITS_HAP_XX,"[0.1, 0.23, 0.13, 0.14, 0.14, 0.64]","[0.010000000000000009, 0.0, -2.220446049250313e-16, 0.2100000000000002, 0.0]","[-0.1666666666666666, 0.0454545454545455, 0.08333333333333341, -0.4615384615384615, -0.1764705882352941, 0.4222222222222222]",
1074_TSI_SAD_XX,"[0.2, 0.45, 0.15, 0.59]","[0.0, 0.019999999999999907, 0.0]","[-0.23076923076923075, -0.2105263157894736, -0.2857142857142857, 0.0]",
1009_DFA_ANG_XX,"[0.19, 0.37, 0.08, 0.62]","[0.09000000000000002, 0.020000000000000018, 1.1102230246251565e-16]","[-0.4722222222222222, -0.026315789473684233, -0.11111111111111106, 0.05084745762711869]",
1011_WSI_DIS_XX,"[0.24, 0.53, 0.16, 0.07, 0.45, 0.11, 0.34]","[5.551115123125783e-17, 0.020000000000000018, 0.0, 0.020000000000000018, 0.0, 0.0]","[-0.040000000000000036, 0.325, -0.20000000000000004, 0.16666666666666682, 0.3636363636363636, -0.21428571428571436, 0.6190476190476192]",
1091_TAI_HAP_XX,"[0.14, 0.32, 0.12, 0.31, 0.32]","[-1.1102230246251565e-16, 1.1102230246251565e-16, 0.0, 0.0]","[-0.1764705882352941, -0.13513513513513511, 0.0, -0.26190476190476186, -0.030303030303030328]",
1087_MTI_ANG_XX,"[0.27, 0.64, 0.12, 0.1, 0.13, 0.68]","[0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0]","[-0.34146341463414626, -0.12328767123287668, -0.42857142857142855, -0.33333333333333326, -0.13333333333333328, 0.7894736842105264]",
1081_WSI_SAD_XX,"[0.18, 0.33, 0.12, 0.06, 0.3, 0.1, 0.51]","[0.0, 0.0, 0.0, 0.0, 0.0, -2.220446049250313e-16]","[-0.18181818181818185, -0.15384615384615383, 0.1999999999999999, 0.0, 0.0, -0.23076923076923075, 0.020000000000000018]",
1004_ITH_HAP_XX,"[0.01, 0.04, 0.01, 0.24, 0.06, 0.42, 0.55]","[0.0, 0.14, 0.030000000000000027, 0.0, 0.0, 0.0]","[-0.9333333333333332, -0.891891891891892, -0.9230769230769231, -0.3142857142857143, -0.4000000000000001, -0.10638297872340424, -0.21428571428571416]",
1090_IOM_FEA_XX,"[0.16, 0.2, 0.14, 0.17, 0.07, 0.14, 0.59]","[0.029999999999999916, 0.0, -2.220446049250313e-16, 2.220446049250313e-16, -2.220446049250313e-16, 0.010000000000000009]","[-0.058823529411764754, 0.5384615384615385, 0.0, -0.15, -0.4166666666666666, 0.5555555555555558, 0.17999999999999994]",
1037_TSI_SAD_XX,"[0.15, 0.55, 0.18, 0.53]","[0.0, 0.0, 0.050000000000000044]","[-0.31818181818181823, 0.057692307692307744, -0.25, 0.08163265306122457]",
1072_DFA_SAD_XX,"[0.17, 0.27, 0.06, 0.34]","[0.030000000000000027, 0.0, 0.0]","[-0.575, -0.34146341463414626, -0.4000000000000001, -0.17073170731707307]",
1005_IWL_DIS_XX,"[0.16, 0.2, 0.26, 0.1, 0.43, 0.5, 0.07]","[0.0, 0.0, 0.0, 0.010000000000000009, 0.010000000000000009, 0.009999999999999787]","[-0.23809523809523805, -0.13043478260869565, -0.16129032258064513, -0.09090909090909087, 0.0, -0.07407407407407414, -0.86]",
1011_IEO_DIS_LO,"[0.17, 0.49, 0.56]","[0.0, 0.0]","[0.06250000000000006, 0.6896551724137931, 0.16666666666666682]",
1039_IEO_SAD_HI,"[0.18, 0.37, 0.51]","[0.0, 0.020000000000000018]","[0.12499999999999993, 0.12121212121212115, 0.6451612903225807]",
1003_IOM_HAP_XX,"[0.02, 0.14, 0.15, 0.22, 0.13, 0.12, 0.5]","[0.0, -1.1102230246251565e-16, 2.220446049250313e-16, 0.0, 0.0, 0.0]","[-0.92, -0.33333333333333326, -0.16666666666666666, -0.15384615384615388, 0.0, -0.07692307692307698, -0.09090909090909098]",
1010_IOM_DIS_XX,"[0.17, 0.11, 0.14, 0.16, 0.12, 0.12, 0.41]","[0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0]","[-0.15, -0.5, -0.3, -0.3333333333333333, -0.14285714285714296, 0.0, 0.07894736842105256]",
1028_ITH_SAD_XX,"[0.13, 0.31, 0.08, 0.21, 0.09, 0.53, 0.39]","[0.0, 0.0, 0.009999999999999787, 0.0, 0.0, 0.05999999999999961]","[-0.43478260869565216, 0.06896551724137938, -0.2727272727272727, -0.16000000000000003, -0.25, 0.12765957446808524, -0.41791044776119407]",
1005_IWW_DIS_XX,"[0.1, 0.34, 0.15, 0.24, 0.14, 0.47]","[0.010000000000000009, 0.0, 0.030000000000000027, 0.010000000000000009, 2.220446049250313e-16]","[-0.09090909090909087, -0.081081081081081, -0.11764705882352951, 0.1999999999999999, -0.06666666666666654, -0.11320754716981142]",
1059_ITH_FEA_XX,"[0.12, 0.26, 0.04, 0.18, 0.06, 0.48, 0.5]","[0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0]","[-0.3333333333333333, -0.07142857142857148, -0.6923076923076923, -0.21739130434782614, 0.0, -0.040000000000000036, 0.041666666666666706]",
1021_ITS_DIS_XX,"[0.28, 0.29, 0.18, 0.4, 0.3, 0.49]","[0.039999999999999925, 0.0, 0.0, 0.0, 0.19999999999999996]","[1.5454545454545459, 0.035714285714285546, 0.28571428571428553, 0.25000000000000006, 0.30434782608695643, -0.020000000000000018]",
1036_DFA_SAD_XX,"[0.32, 0.44, 0.08, 0.63]","[0.0, 0.0, -2.220446049250313e-16]","[-0.058823529411764754, 0.41935483870967744, -0.11111111111111106, 0.2115384615384615]",
1078_IEO_SAD_LO,"[0.16, 0.34, 0.35]","[0.0, -1.1102230246251565e-16]","[-0.2727272727272727, -0.02857142857142844, 0.0]",
1013_ITH_FEA_XX,"[0.01, 0.25, 0.04, 0.19, 0.07, 0.45, 0.58]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.8750000000000001, 0.041666666666666706, 0.3333333333333334, 0.0, 0.16666666666666682, 0.0714285714285715, 0.05454545454545439]",
1034_IEO_FEA_HI,"[0.03, 0.43, 0.66]","[0.0, 0.0]","[-0.7000000000000001, 0.34374999999999994, 0.5348837209302326]",
1016_IWL_HAP_XX,"[0.2, 0.23, 0.3, 0.12, 0.4, 0.52, 0.48]","[-1.1102230246251565e-16, 1.1102230246251565e-16, 0.05999999999999983, 2.220446049250313e-16, 0.04999999999999982, 0.0]","[0.4285714285714285, 0.3529411764705882, 0.42857142857142855, 0.7142857142857141, 1.0, 0.2682926829268294, -0.058823529411764754]",
1078_IEO_FEA_HI,"[0.24, 0.24, 0.25]","[0.0, 0.45000000000000007]","[0.09090909090909087, -0.3142857142857143, -0.28571428571428564]",
1088_TAI_ANG_XX,"[0.2, 0.56, 0.15, 0.63, 0.51]","[-1.1102230246251565e-16, 0.010000000000000009, 0.04000000000000026, 0.0]","[-0.13043478260869565, 0.6000000000000002, 0.25, 0.8529411764705881, 1.04]",
1063_IWW_SAD_XX,"[0.1, 0.3, 0.17, 0.19, 0.13, 0.39]","[-5.551115123125783e-17, 0.0, 0.0, 0.0, -2.220446049250313e-16]","[-0.1666666666666666, 0.03448275862068969, 0.0, 0.11764705882352934, -0.13333333333333328, 0.054054054054054106]",
1047_IEO_ANG_HI,"[0.18, 0.55, 0.74]","[0.07000000000000006, 0.020000000000000018]","[-0.05263157894736847, 0.5714285714285716, 0.5102040816326531]",
1058_DFA_DIS_XX,"[0.34, 0.37, 0.1, 0.57]","[0.0, 2.220446049250313e-16, 0.009999999999999787]","[-0.055555555555555455, -0.22916666666666666, 0.11111111111111122, 0.0754716981132074]",
1018_IEO_ANG_HI,"[0.21, 0.4, 0.79]","[0.0, 0.11999999999999988]","[0.049999999999999906, 0.08108108108108115, 0.8372093023255816]",
1063_IWL_HAP_XX,"[0.26, 0.18, 0.2, 0.05, 0.2, 0.31, 0.41]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.857142857142857, 0.0, -0.04761904761904753, 0.25000000000000006, -0.04761904761904753, -0.03125000000000003, -0.06818181818181825]",
1015_DFA_ANG_XX,"[0.75, 0.33, 0.05, 0.5]","[0.010000000000000009, 0.0, 0.0]","[1.5, 0.06451612903225812, -0.28571428571428575, 0.6666666666666667]",
1030_TIE_FEA_XX,"[0.21, 0.14, 0.48, 0.08, 0.68]","[0.0, -2.220446049250313e-16, 0.0, 0.010000000000000009]","[-0.34375000000000006, 0.2727272727272728, -0.058823529411764754, -0.3333333333333333, 0.15254237288135608]",
1007_ITS_FEA_XX,"[0.01, 0.25, 0.1, 0.28, 0.17, 0.61]","[1.1, 0.0, -2.220446049250313e-16, 0.0, 0.030000000000000027]","[-0.9230769230769231, -0.24242424242424246, -0.375, -0.33333333333333326, -0.37037037037037035, -0.03174603174603177]",
1015_TSI_ANG_XX,"[0.16, 0.67, 0.17, 0.62]","[0.0, 0.08000000000000007, 0.0]","[0.0, 0.3400000000000001, 0.06250000000000006, 0.31914893617021284]",
1001_TAI_SAD_XX,"[0.23, 0.4, 0.12, 0.41, 0.34]","[0.0, 0.0, 0.010000000000000009, 2.220446049250313e-16]","[0.21052631578947373, -0.14893617021276587, -0.25000000000000006, -0.16326530612244902, 0.21428571428571425]",
1060_MTI_DIS_XX,"[0.38, 0.61, 0.18, 0.15, 0.18, 0.44]","[0.0, 0.030000000000000027, 0.0, 0.0, 2.220446049250313e-16]","[0.11764705882352934, 0.10909090909090897, -0.05263157894736847, -0.06250000000000006, 0.2, 0.375]",
1056_IEO_HAP_HI,"[0.15, 0.46, 0.65]","[0.0, 0.0]","[-0.31818181818181823, 0.43750000000000006, 1.03125]",
1063_IEO_HAP_MD,"[0.03, 0.28, 0.23]","[0.0, -5.551115123125783e-17]","[-0.8636363636363636, -0.15151515151515146, -0.5740740740740742]",
1080_MTI_FEA_XX,"[0.33, 0.49, 0.14, 0.15, 0.13, 0.33]","[0.0, 0.0, -2.220446049250313e-16, 0.0, 0.0]","[-0.26666666666666666, -0.20967741935483872, -0.1764705882352941, -0.4, -0.13333333333333328, -0.19512195121951212]",
1089_IEO_SAD_LO,"[0.09, 0.39, 0.52]","[0.0, 0.0]","[-0.5263157894736842, 0.054054054054054106, 0.040000000000000036]",
1029_WSI_FEA_XX,"[0.2, 0.24, 0.02, 0.07, 0.31, 0.06, 0.33]","[0.0, 0.16999999999999993, 0.0, 0.0, -2.220446049250313e-16, 0.26000000000000023]","[-0.1666666666666666, -0.3142857142857143, -0.7777777777777777, 0.16666666666666682, 0.03333333333333337, -0.5384615384615385, -0.4210526315789473]",
1051_DFA_DIS_XX,"[0.23, 0.35, 0.06, 0.55]","[0.020000000000000018, 0.0, 0.0]","[-0.20689655172413784, 0.2962962962962961, 0.0, 0.19565217391304351]",
1070_TSI_ANG_XX,"[0.28, 0.54, 0.19, 0.64]","[0.0, 0.030000000000000027, 0.0]","[0.2727272727272728, -0.03571428571428574, 0.1875, 0.14285714285714277]",
1024_ITH_SAD_XX,"[0.14, 0.33, 0.06, 0.23, 0.07, 0.48, 0.73]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.2692307692307693, 0.0, 0.2777777777777779, 0.4000000000000001, 0.1999999999999999, 0.9210526315789473]",
1011_MTI_DIS_XX,"[0.36, 0.55, 0.02, 0.03, 0.15, 0.37]","[0.010000000000000009, 0.010000000000000009, 0.0, 0.0, 0.0]","[-0.07692307692307698, 0.14583333333333348, -0.8571428571428571, -0.8421052631578947, 0.3636363636363636, 0.0571428571428572]",
1007_IEO_ANG_LO,"[0.23, 0.42, 0.47]","[0.0, 0.0]","[0.15, 0.07692307692307684, 0.14634146341463414]",
1090_IEO_FEA_LO,"[0.17, 0.31, 0.43]","[0.0, 0.0]","[0.06250000000000006, -0.060606060606060656, 0.04878048780487809]",
1008_IWL_ANG_XX,"[0.21, 0.23, 0.24, 0.08, 0.24, 0.46, 0.66]","[0.0, 0.0, 0.010000000000000231, 0.0, 0.03000000000000025, 0.0]","[-0.125, 0.0454545454545455, -0.1111111111111112, -0.2727272727272727, -0.2, 0.1794871794871795, 0.3469387755102042]",
1057_WSI_DIS_XX,"[0.24, 0.36, 0.09, 0.05, 0.21, 0.11, 0.46]","[0.0, 0.0, 0.0, -2.220446049250313e-16, 2.220446049250313e-16, -2.220446049250313e-16]","[1.6666666666666667, 0.12499999999999993, -0.18181818181818185, 0.25000000000000006, -0.2222222222222223, 0.22222222222222227, -0.09803921568627448]",
